epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
1,0.7563056985662694,0.7930208333333333,1.0423077295149106,0.775,0.5404
2,1.027838046057529,0.7750833333333333,0.8546642416452002,0.7911666666666667,0.3234
3,0.8216441986420319,0.7975416666666667,0.8885091369494186,0.78225,0.2838
4,0.8694261566642097,0.7829791666666667,0.9772855957890697,0.7929166666666667,0.2418
5,0.943983663408981,0.7994166666666667,0.7062846827376265,0.8013333333333333,0.2216
6,0.6816326637664153,0.8042291666666667,0.8752051050035763,0.80425,0.2353
7,0.8420237738189388,0.8075833333333333,0.7452414661099488,0.7731666666666667,0.2468
8,0.7177528057756674,0.7789166666666667,1.3045896803050718,0.792,0.2265
9,1.2764528900939496,0.795625,0.6933453189861044,0.79625,0.2217
10,0.6602299046788525,0.8034583333333334,0.794746911849991,0.794,0.2219
11,0.7768039687028341,0.7972708333333334,0.9403757451561173,0.7685833333333333,0.248
12,0.9072215983508016,0.7726875,1.0804673427421425,0.7628333333333334,0.2262
13,1.063900263719392,0.7671458333333333,1.4971913417665712,0.7263333333333334,0.2227
14,1.468059193754857,0.7315416666666666,1.375934429163121,0.7900833333333334,0.2205
15,1.3473696803618993,0.7935,0.771216965239328,0.78775,0.2294
16,0.7369967953273469,0.7939375,0.8939374940385346,0.785,0.2337
17,0.8767664681110664,0.785625,0.818488464974276,0.781,0.2238
18,0.7839828669316694,0.788,1.0799027729479118,0.771,0.2201
19,1.0667679273862558,0.7743333333333333,0.8162982703556354,0.7911666666666667,0.2257
20,0.7827604082391351,0.7972291666666667,0.9285764872656437,0.7819166666666667,0.2405
21,0.9115737576343776,0.7818958333333333,0.8952124882145269,0.788,0.2217
22,0.8614814148958032,0.7957916666666667,0.878521544018751,0.7836666666666666,0.2221
23,0.8583926035170155,0.7850833333333334,0.9587757726009012,0.79675,0.2237
24,0.9251090160266928,0.8025416666666667,0.6895465796499429,0.8005833333333333,0.2514
25,0.6638526371266417,0.8043333333333333,0.9105291340832854,0.8046666666666666,0.2267
26,0.8772228727307879,0.8071458333333333,0.7112038306016063,0.7791666666666667,0.2252
27,0.6824603083038452,0.7861458333333333,1.2260563129592026,0.7911666666666667,0.2235
28,1.1980152290996697,0.795625,0.7305209876974093,0.7875,0.2242
29,0.6966214738033801,0.7941041666666667,0.8891238746871964,0.7763333333333333,0.2385
30,0.871808196871488,0.7829791666666667,1.3575023751579889,0.7359166666666667,0.2215
31,1.3277521841146394,0.7386875,1.3632811836822432,0.7903333333333333,0.2287
32,1.3363340623869142,0.791625,0.8281004641377436,0.7768333333333334,0.2827
33,0.7926863976557509,0.783625,1.0083732038585143,0.7743333333333333,0.2379
34,0.9938362780973202,0.7760833333333333,0.8570110504038043,0.7803333333333333,0.2367
35,0.8223493765450183,0.7848125,0.9521933007545215,0.7775833333333333,0.2248
36,0.9367992397470084,0.7833958333333333,1.041519198180549,0.7675833333333333,0.2256
37,1.008790118648448,0.7722708333333334,1.032851127631608,0.7831666666666667,0.2525
38,1.0113993073405365,0.7863958333333333,1.1334976555254517,0.7469166666666667,0.2215
39,1.1028384916074814,0.7505416666666667,1.2922240821614224,0.7825,0.224
40,1.2695169657221221,0.7851458333333333,0.9242092184766301,0.76775,0.2253
41,0.8891489764088216,0.772625,0.9952990736749169,0.7695833333333333,0.2218
42,0.9803269195767889,0.7746666666666666,1.2083680042388867,0.748,0.233
43,1.177813587273301,0.7531041666666667,1.2472395857251382,0.7903333333333333,0.224
44,1.2211522209187535,0.7922083333333333,0.8086421472710952,0.78175,0.2239
45,0.7740459932645796,0.7855833333333333,0.9128128744299938,0.7788333333333334,0.2199
46,0.8968729008165366,0.7838958333333333,1.09799169531749,0.7571666666666667,0.2346
47,1.0665817204704244,0.7621666666666667,1.1583638500877187,0.78575,0.2241
48,1.1352164058352583,0.7877083333333333,0.9243246497944521,0.76725,0.2237
49,0.8911762252999326,0.7716875,1.0190757350788844,0.7736666666666666,0.2198
50,1.0011179807269577,0.7772708333333334,1.3018317535132096,0.7329166666666667,0.2372
51,1.2729041688509224,0.7386875,1.3794981128419037,0.7913333333333333,0.2377
52,1.352168551322823,0.793375,0.780161845067786,0.7875,0.2284
53,0.7460310427909969,0.794875,0.9145325218556163,0.7853333333333333,0.2247
54,0.8978870089547923,0.7861875,0.8198239533102911,0.78675,0.2508
55,0.7858999774128551,0.7945416666666667,1.0613665975540962,0.77475,0.2348
56,1.046112590071298,0.7730208333333334,0.9505261825214852,0.7979166666666667,0.2249
57,0.9176650768828414,0.803125,0.7053827235333998,0.8038333333333333,0.2214
58,0.6809502441917445,0.8052291666666667,0.881653899635501,0.80375,0.221
59,0.848478695143642,0.8078333333333333,0.7401847752504167,0.7853333333333333,0.2327
60,0.7142506692207106,0.7905,1.1228121046145751,0.7994166666666667,0.2262
61,1.0903533450780973,0.8023958333333333,0.5758474669120328,0.8223333333333334,0.2212
62,0.5471364186545378,0.8274166666666667,0.6108552195136043,0.8270833333333333,0.2751
63,0.5801829339123146,0.8313541666666666,0.7826441665245839,0.765,0.2525
64,0.7541978429781148,0.7702291666666666,1.4147555168517532,0.7898333333333334,0.2261
65,1.387097272779312,0.7936875,0.7550479054703604,0.79025,0.2234
66,0.7204843408348252,0.7985208333333333,0.9144818870061509,0.7846666666666666,0.2221
67,0.8973086421098152,0.7846458333333334,0.8403247094461282,0.7856666666666666,0.2258
68,0.8057616522689538,0.7923958333333333,1.0648869063647357,0.7734166666666666,0.2493
69,1.0496405695807978,0.7716458333333334,0.9199671578270546,0.7951666666666667,0.2235
70,0.8863529294980316,0.8011666666666667,0.765412128027963,0.79675,0.2218
71,0.7421974873423519,0.7975625,0.9145693161465738,0.7984166666666667,0.2234
72,0.880179995641195,0.8051041666666666,0.7339122047217084,0.7953333333333333,0.2369
73,0.7085662129085769,0.7981666666666667,0.9705935109412912,0.803,0.2303
74,0.9362248773575933,0.80675,0.6405781491014917,0.80625,0.2218
75,0.6126831225263726,0.80975,0.8714182308792797,0.80825,0.2234
76,0.8373189659714401,0.8112708333333334,0.7227967565206137,0.7795833333333333,0.2379
77,0.6931404293732959,0.7856666666666666,1.2372294743435877,0.79425,0.2258
78,1.2075927817676209,0.7981041666666666,0.6996667849247987,0.797,0.2225
79,0.6646300929699058,0.8028333333333333,0.8144554096640907,0.7903333333333333,0.2247
80,0.7952274652185967,0.7967083333333334,1.015174131289984,0.764,0.2321
81,0.9814441999576726,0.7690833333333333,1.1031525044898918,0.7744166666666666,0.2616
82,1.0821602817957838,0.7784166666666666,1.185765478061824,0.7501666666666666,0.2425
83,1.152835063091792,0.7542916666666667,1.1495128396012335,0.78325,0.2535
84,1.1254912851204453,0.7855625,0.9820425006431127,0.7631666666666667,0.2276
85,0.947499235835035,0.7683125,1.0358456874742548,0.77125,0.2375
86,1.0165601063950753,0.7747291666666667,1.3146860133833118,0.7385833333333334,0.2239
87,1.283733644409224,0.7432708333333333,1.2785721855686683,0.7928333333333333,0.2251
88,1.2498966557948565,0.7956041666666667,0.7691742867281401,0.7889166666666667,0.2228
89,0.7334774227719545,0.7948541666666666,0.8848330446943817,0.7873333333333333,0.2304
90,0.8675380132448384,0.7903958333333333,0.833451793166139,0.78525,0.2261
91,0.7975582683248412,0.7880625,0.9563036722642155,0.7818333333333334,0.2294
92,0.9403242814129951,0.7862083333333333,0.886204382870062,0.7804166666666666,0.4019
93,0.8515305525281734,0.7851875,0.8920384152833387,0.7833333333333333,0.5424
94,0.8727777398665791,0.7906666666666666,1.2090016075768382,0.7415,0.3762
95,1.1786228096818439,0.7465625,1.3558136516993637,0.7915833333333333,0.2401
96,1.3280283749172923,0.7946458333333334,0.7792406002465381,0.7883333333333333,0.2404
97,0.7438713750126722,0.7954166666666667,0.9184734001272006,0.787,0.2291
98,0.9012192560921392,0.7870833333333334,0.7979691411055746,0.7890833333333334,0.2489
99,0.7629676389721601,0.7972291666666667,1.0349780298519433,0.7763333333333333,0.2544
100,1.0187441451245451,0.776125,0.9064024998654429,0.7976666666666666,0.2581
101,0.8726093656903016,0.8042291666666667,0.764840060586546,0.7976666666666666,0.257
102,0.7410610843904777,0.7988125,0.9319302318874004,0.8020833333333334,0.4519
103,0.8978950282926031,0.806375,0.7047655251939238,0.8006666666666666,0.3653
104,0.6786619144789683,0.8035833333333333,0.9227632658004236,0.805,0.4378
105,0.8884605475517022,0.8094583333333333,0.6702395336930377,0.8,0.3888
106,0.6424083849688583,0.8043541666666667,0.9682588546945884,0.805,0.7283
107,0.9340367310254715,0.8082916666666666,0.6333050709175015,0.8030833333333334,0.6837
108,0.6037065813619554,0.8085,0.9109480807055669,0.8073333333333333,0.8356
109,0.878077286201536,0.8091666666666667,0.7502867826260381,0.7763333333333333,0.8067
110,0.7190107100901832,0.7841875,1.1888976752181215,0.7909166666666667,0.6237
111,1.1616870264064265,0.793875,0.8148663881464153,0.7811666666666667,0.6098
112,0.7789679786232242,0.7860625,0.9385570880069405,0.7756666666666666,0.5838
113,0.9202398047824415,0.7812916666666667,1.2665190391323982,0.7425,0.6107
114,1.2349906711936656,0.7473125,1.277257957094397,0.7926666666666666,0.8015
115,1.2487733869627797,0.7947291666666667,0.7826308756651246,0.7871666666666667,0.4722
116,0.7461615736361419,0.7929791666666667,0.9074122968319671,0.7859166666666667,0.5679
117,0.8899264306758649,0.7887708333333333,0.831166989037846,0.7855,0.554
118,0.794878222438635,0.7896666666666666,0.9244037915296793,0.7851666666666667,0.4385
119,0.9069185636813615,0.7898125,0.9281716021544206,0.7760833333333333,0.3216
120,0.8935238696431823,0.7807708333333333,0.9572049051463252,0.78475,0.4042
121,0.9355722931007874,0.7886666666666666,1.1800403184458497,0.7415,0.3511
122,1.1491246537494546,0.7466041666666666,1.347993995442017,0.7905,0.3372
123,1.3204679001074449,0.7936041666666667,0.7952706251109087,0.7863333333333333,0.3113
124,0.7590638165358113,0.7930208333333333,0.9360515139286646,0.7853333333333333,0.2834
125,0.9186723750236881,0.7857708333333333,0.7822728003694731,0.7916666666666666,0.2834
126,0.7466003444344254,0.798875,1.0045811047136142,0.7794166666666666,0.2773
127,0.9874368905911536,0.7795208333333333,0.8739152362159605,0.7965833333333333,0.2669
128,0.8395783520883862,0.8042916666666666,0.8205591448793348,0.7910833333333334,0.2837
129,0.79754313669773,0.7922708333333334,0.9727419498316652,0.80025,0.2756
130,0.9383325592226182,0.8055416666666667,0.6825970131865755,0.8091666666666667,0.2456
131,0.6560758145384452,0.8117291666666666,0.8066868389726695,0.8099166666666666,0.2331
132,0.7719624772358664,0.815625,0.7565211273690045,0.7841666666666667,0.2258
133,0.7294482259919541,0.78775,1.164114230325422,0.8015,0.2254
134,1.1299768163036485,0.804875,0.5608314860925134,0.8305833333333333,0.2497
135,0.5296053794398062,0.8353541666666666,0.5420737328580129,0.8395833333333333,0.2354
136,0.5107155917042162,0.8426041666666667,0.5539516419537373,0.8265,0.2323
137,0.5239347317621413,0.8313541666666666,0.6519021653450142,0.8245,0.2268
138,0.6182542245112079,0.829625,0.8096766836186637,0.7636666666666667,0.2303
139,0.7792906773329863,0.7670208333333334,1.4509068201756494,0.79325,0.2412
140,1.4213626294900357,0.7963541666666667,0.7582744165546722,0.7934166666666667,0.2298
141,0.7221625919896538,0.8024166666666667,0.9066484582619769,0.784,0.2243
142,0.886720340265808,0.7823541666666667,0.8862920540274386,0.78775,0.2286
143,0.8505538665436021,0.7959583333333333,0.9650686506540945,0.7799166666666667,0.247
144,0.9450357902661554,0.7801875,0.9139711412488268,0.7985833333333333,0.2379
145,0.8784283944813341,0.804,0.7611452678409982,0.7988333333333333,0.2337
146,0.7359565111937721,0.8003541666666667,0.8806847343651169,0.802,0.2255
147,0.8447467305777383,0.8087916666666667,0.7501817191320983,0.7961666666666667,0.2415
148,0.7237564120076209,0.7974791666666666,0.9606390707727179,0.80325,0.2336
149,0.9245664312541245,0.8091666666666667,0.6418334731358079,0.8110833333333334,0.2313
150,0.612970199913844,0.8151666666666667,0.8014007866727267,0.813,0.2243
151,0.7652710044411797,0.8184375,0.7266109041257115,0.78325,0.2512
152,0.6968390685652984,0.7882291666666666,1.193732346877803,0.8016666666666666,0.3455
153,1.159351222380324,0.805625,0.5804445109335744,0.8245833333333333,0.2604
154,0.5462561845599224,0.8306041666666667,0.5785814629836346,0.83025,0.2334
155,0.5505642715576659,0.8350208333333333,0.6287045325436723,0.8070833333333334,0.2443
156,0.5937933204392292,0.8133958333333333,0.7985100943712544,0.7965,0.228
157,0.77352509180229,0.8027916666666667,1.16922210847067,0.7426666666666667,0.2318
158,1.1370938719392796,0.7456458333333333,1.386312874222939,0.7876666666666666,0.2454
159,1.359104359938591,0.7909791666666667,0.8928328941018784,0.77375,0.2363
160,0.8547301495731099,0.7796041666666667,1.1035048093067046,0.7731666666666667,0.2284
161,1.0882812636764023,0.7734791666666667,0.7694744613426102,0.7948333333333333,0.2235
162,0.7324342289392982,0.80025,0.8902563743691498,0.7889166666666667,0.299
163,0.8706423922050296,0.792375,0.796009084104701,0.7894166666666667,0.3233
164,0.7586078571269108,0.7972083333333333,1.0009269556653635,0.7790833333333333,0.2751
165,0.9829297478456994,0.780625,0.8136963008493644,0.79625,0.2747
166,0.7774000262172337,0.8037916666666667,0.8981191135433692,0.7845833333333333,0.2485
167,0.876374582519083,0.7848958333333333,0.9330664161307113,0.7980833333333334,0.2866
168,0.8969131682309944,0.8047916666666667,0.731681772502305,0.8053333333333333,0.2268
169,0.705179682226429,0.8058125,0.8274453818303437,0.8073333333333333,0.2207
170,0.7910639350305697,0.8145,0.7377513873886392,0.7920833333333334,0.2553
171,0.709812813929135,0.7951666666666667,1.0472307913056074,0.8048333333333333,0.2525
172,1.0109978021662962,0.8090625,0.5731512937631988,0.8245833333333333,0.2447
173,0.5416063188319362,0.8292916666666666,0.6440154634867061,0.8260833333333333,0.2479
174,0.6091555258541793,0.8307708333333333,0.7849752535465199,0.76725,0.2577
175,0.7536508629798676,0.7722291666666666,1.3984891451654549,0.7950833333333334,0.2734
176,1.3678489270839465,0.798125,0.7457979800901239,0.7949166666666667,0.2547
177,0.7081338103356049,0.8025625,0.8813535828952508,0.78925,0.2201
178,0.8606168460803492,0.7900208333333333,0.7978911887148193,0.7911666666666667,0.2197
179,0.7604471547601067,0.800375,0.9920188043387955,0.78025,0.2321
180,0.9727438630334927,0.7797291666666667,0.8482114288875121,0.7973333333333333,0.2237
181,0.8116248105517118,0.8049166666666666,0.8237594620942279,0.79225,0.2196
182,0.7994950124617376,0.7928125,0.9071296032229093,0.802,0.2715
183,0.870149585912901,0.8082708333333334,0.7138318520564138,0.8038333333333333,0.2443
184,0.6860714661346655,0.8063333333333333,0.8525340588442892,0.809,0.2331
185,0.815347535225088,0.8152916666666666,0.6907025574814079,0.7959166666666667,0.2536
186,0.6609694482368921,0.8019583333333333,1.001947734589499,0.8078333333333333,0.2428
187,0.9651691084178484,0.8106041666666667,0.5942393634902774,0.8136666666666666,0.272
188,0.5616756446773217,0.8200625,0.7643039731003479,0.8143333333333334,0.2283
189,0.730325111021651,0.8182291666666667,0.8715782511718595,0.7568333333333334,0.223
190,0.8388740413556582,0.7622708333333333,1.4342193168988924,0.7886666666666666,0.224
191,1.4069019466492048,0.7912708333333334,0.9083017412118286,0.7741666666666667,0.2263
192,0.8696133911877967,0.7798333333333334,1.113563234683314,0.7728333333333334,0.2358
193,1.0976957183246374,0.7742291666666666,0.753937697929868,0.7973333333333333,0.2235
194,0.716245211290978,0.8036666666666666,0.8300315935332848,0.79675,0.2248
195,0.8085395812456062,0.800125,0.7746524831803581,0.7940833333333334,0.2288
196,0.7359609055075592,0.7993541666666667,0.926839635039731,0.7875,0.2298
197,0.9071856909547082,0.7907083333333333,0.780051574248246,0.7948333333333333,0.2213
198,0.7416082116933682,0.7993333333333333,0.8749837131436774,0.79325,0.2212
199,0.8544466762084808,0.7965416666666667,0.7932524556677223,0.792,0.2254
200,0.7549894867054492,0.7966666666666666,0.8623814158293736,0.79175,0.2284
201,0.8412559603209668,0.7973333333333333,1.0016069166260904,0.7668333333333334,0.228
202,0.9660191910239728,0.7723541666666667,1.112735777100161,0.7890833333333334,0.2215
203,1.086474772240809,0.7912083333333333,0.9500571266818209,0.7651666666666667,0.2246
204,0.913577079960045,0.7710416666666666,1.0632067807692729,0.7799166666666667,0.2507
205,1.0399560277998292,0.7819583333333333,1.1510773767276765,0.747,0.2378
206,1.1168030760058552,0.7534583333333333,1.2193066357016753,0.78925,0.2256
207,1.191408690026049,0.7925208333333333,0.8378600834596288,0.77975,0.2281
208,0.799808767718045,0.7852291666666666,0.8967240789440515,0.7841666666666667,0.2234
209,0.8760973913938038,0.7902916666666666,1.1177027556181396,0.7528333333333334,0.241
210,1.083934016761802,0.7575208333333333,1.2393069953179932,0.7929166666666667,0.2289
211,1.2103241437874228,0.7955,0.7845080513390109,0.7885833333333333,0.2247
212,0.7464995092928873,0.793625,0.8483002961290367,0.7925833333333333,0.2755
213,0.8276805974682026,0.7980833333333334,0.8916735852706164,0.7755,0.2424
214,0.8556271365610919,0.7810208333333334,0.9940762066091028,0.7871666666666667,0.2236
215,0.9699781471533194,0.7905208333333333,1.0824842963755494,0.7528333333333334,0.2237
216,1.048917294532435,0.758375,1.2319520838802833,0.79225,0.2231
217,1.203434499829933,0.7945625,0.7868447174708376,0.7885,0.2447
218,0.7491791367842346,0.7944375,0.8394769176322121,0.7939166666666667,0.2327
219,0.8187254691130592,0.8004583333333334,0.8918878371011894,0.7745,0.224
220,0.8561956381232311,0.781125,1.00130562020176,0.7880833333333334,0.2297
221,0.9766998550040532,0.7918541666666666,1.0329435176638466,0.75625,0.2297
222,0.9992283937415696,0.763125,1.1893271500179874,0.7916666666666666,0.2347
223,1.1612138640440446,0.7943125,0.7947406195245685,0.7868333333333334,0.2281
224,0.7577238230221274,0.7928333333333333,0.8378079096472578,0.79425,0.2236
225,0.8162730388638797,0.8000625,0.9968088081610919,0.761,0.2215
226,0.9629489204836968,0.7672708333333333,1.1689726429458152,0.7923333333333333,0.2332
227,1.1410634741996502,0.7948958333333334,0.7981630668284578,0.7865833333333333,0.2308
228,0.7614746961274634,0.7925625,0.8411014430748092,0.7944166666666667,0.2269
229,0.8190691289987924,0.8005208333333333,1.0232063907842939,0.7563333333333333,0.2212
230,0.9899221163375063,0.7628125,1.217733427079459,0.7936666666666666,0.238
231,1.1890125980706485,0.7962083333333333,0.759357667496568,0.7930833333333334,0.285
232,0.7223958160397411,0.7995625,0.8014933177898881,0.8001666666666667,0.2663
233,0.7802164781981652,0.8066041666666667,0.8138422897970099,0.7840833333333334,0.228
234,0.7776662818540958,0.7904375,0.9004457977639774,0.79075,0.234
235,0.8771164614585423,0.7965416666666667,1.072220072151647,0.7510833333333333,0.2383
236,1.03964190907856,0.7569375,1.285563920683581,0.7945,0.2258
237,1.255777431499138,0.7977708333333333,0.7266434750357013,0.79675,0.2237
238,0.6900115698116367,0.805875,0.8010704707782288,0.80025,0.2292
239,0.7795590804437685,0.8054375,0.7308239384712624,0.7991666666666667,0.2371
240,0.6941432336014135,0.8071666666666667,0.9494312644963202,0.7865833333333333,0.2249
241,0.9294783210385942,0.7869791666666667,0.8700029071449096,0.80125,0.2228
242,0.8349110762819626,0.8073958333333333,0.8183271922036696,0.7915833333333333,0.2777
243,0.7937356262502322,0.7938541666666666,0.9683893489222731,0.8018333333333333,0.2705
244,0.9333557312552212,0.8079791666666667,0.685396548773842,0.8128333333333333,0.2274
245,0.6578826976034776,0.8141041666666666,0.78788272546679,0.8111666666666667,0.224
246,0.7524332230709515,0.818375,0.7671334703649835,0.788,0.224
247,0.7398983311435765,0.79075,1.1046390893618407,0.8035833333333333,0.2521
248,1.0691855303751614,0.8081875,0.574303860297116,0.8313333333333334,0.2307
249,0.5434284262968518,0.8350833333333333,0.5672471556433821,0.8371666666666666,0.2406
250,0.5322394806723064,0.8412916666666667,0.6169441207226314,0.8176666666666667,0.2207
251,0.5880479295327377,0.8193333333333334,0.8203649852682029,0.8135,0.2266
252,0.7837396270825927,0.818875,0.7030218558001908,0.79225,0.236
253,0.6733399028516733,0.7982916666666666,1.0831281615419175,0.80525,0.2209
254,1.0468178577075842,0.8092708333333334,0.5567333750331341,0.8300833333333333,0.2199
255,0.5245610379240069,0.8355625,0.5784578345480482,0.835,0.2249
256,0.5432874053564436,0.8406458333333333,0.6714920762598942,0.7981666666666667,0.2341
257,0.6406911669694998,0.7995,1.08278482653513,0.8064166666666667,0.222
258,1.0466742399675497,0.8096458333333333,0.57333876703202,0.8221666666666667,0.2208
259,0.5395673597140963,0.8308333333333333,0.6211394600718666,0.82475,0.2246
260,0.5891819022167083,0.8315208333333334,0.7971428990960087,0.7688333333333334,0.226
261,0.7640090055637644,0.7761041666666667,1.2785341318019392,0.7944166666666667,0.228
262,1.2483880626601747,0.7979583333333333,0.7668633179525953,0.79075,0.2202
263,0.7280817553467559,0.7978958333333334,0.9143019035145187,0.78725,0.2231
264,0.8941606533742565,0.7905833333333333,0.793666443723027,0.7906666666666666,0.2301
265,0.7549573763522663,0.79775,0.9275570967093604,0.7869166666666667,0.2276
266,0.9075147388238083,0.7923958333333333,0.7740619023359268,0.7946666666666666,0.2207
267,0.7354610555246559,0.8010625,0.8732883018676914,0.7930833333333334,0.2233
268,0.852129042330305,0.7976041666666667,0.771677964049982,0.7940833333333334,0.2228
269,0.7330412104406548,0.8013125,0.8589447168632238,0.7946666666666666,0.2361
270,0.8374039203409424,0.799625,0.8048585825315913,0.78925,0.2346
271,0.7667627471266641,0.7958541666666666,0.8647278766432046,0.78875,0.2256
272,0.8416758365294473,0.7972916666666666,1.090724522696289,0.7508333333333334,0.2755
273,1.0566291792411455,0.7562916666666667,1.2846111657918435,0.7925,0.2244
274,1.2551111608562158,0.795625,0.773532076729603,0.7900833333333334,0.2386
275,0.7348659595422287,0.7973333333333333,0.8642717321847301,0.7934166666666667,0.2231
276,0.8429515229240204,0.7971666666666667,0.7425349574154912,0.79675,0.2242
277,0.7039826172223461,0.8041666666666667,0.8484847253665723,0.7964166666666667,0.2228
278,0.8267632096465718,0.8017291666666667,0.7315301925849826,0.7985,0.2613
279,0.6931147600758358,0.8069791666666667,0.8162636899995874,0.8006666666666666,0.2274
280,0.7939184098596707,0.80625,0.727942579859271,0.8001666666666667,0.2241
281,0.6896560471735043,0.8063125,0.7981782439982659,0.802,0.2204
282,0.7753265439251982,0.8085,0.7831595828565334,0.78825,0.2358
283,0.7457944877444423,0.795,0.8876792146735673,0.79325,0.225
284,0.8629350067294306,0.7979166666666667,1.1004812333028353,0.74325,0.2237
285,1.0674843502458884,0.7489791666666666,1.3907668345868778,0.7938333333333333,0.2207
286,1.3607120579557657,0.7970625,0.7649832333600178,0.7924166666666667,0.2215
287,0.7270880738053109,0.80225,0.8902456728693019,0.7893333333333333,0.2338
288,0.8682707639415436,0.7896458333333334,0.8180389986471667,0.7980833333333334,0.224
289,0.7817239281040856,0.8071666666666667,0.8965520807883967,0.7841666666666667,0.2206
290,0.8723878546121472,0.7854375,1.0155235419836086,0.8021666666666667,0.2204
291,0.9793196516185305,0.8088958333333334,0.6264929120632386,0.8229166666666666,0.2346
292,0.5965435156285978,0.826875,0.6728511737962879,0.8221666666666667,0.2253
293,0.636193785474396,0.8305833333333333,0.7586434031347453,0.7841666666666667,0.2217
294,0.729802179351463,0.7889166666666667,1.1681498921060613,0.8028333333333333,0.2209
295,1.1318105938655934,0.8079375,0.5559984331929503,0.8361666666666666,0.2252
296,0.5222952709701693,0.8405625,0.5326106214228437,0.8379166666666666,0.2351
297,0.498162668485653,0.8438958333333333,0.5284549646256133,0.8434166666666667,0.2208
298,0.4956026424200107,0.846875,0.5313628656816493,0.83775,0.2209
299,0.49620124753840567,0.8438125,0.5357000992927534,0.8415833333333333,0.2242
300,0.5034854005881515,0.8464791666666667,0.5468258927347089,0.8313333333333334,0.2341
